# dgg/dPsi( Psi ) for E_testtokamak_diamagnetic, from E_testtokamak_diamagnetic.npz
#
# Psi = 1 - psi_n: freegs4e's normalised flux is 0 on the AXIS and
# 1 on the boundary, and MEQ's is the other way up.
# The values are d/dpsi in the reference and d/dPsi here, so they
# carry a factor of the span 4.584550873339535e-02.
# Amplitude -2.847867412182644e-01, shape ( 1 - psi_n^1.5 )^2.
#
#   Psi            value                    d/dPsi
  +0.010000   -2.922949064096124e-06   -5.831197578329493e-04
  +0.020000   -1.163296907898901e-05   -1.157411679685531e-03
  +0.030000   -2.604170572987899e-05   -1.722860510021740e-03
  +0.040000   -4.606065018724987e-05   -2.279450599087479e-03
  +0.050000   -7.160113509318754e-05   -2.827165888499631e-03
  +0.060000   -1.025743304002003e-04   -3.365989896150666e-03
  +0.070000   -1.388912390554943e-04   -3.895905700388577e-03
  +0.080000   -1.804626925232511e-04   -4.416895923429265e-03
  +0.090000   -2.271993461369962e-04   -4.928942713955232e-03
  +0.100000   -2.790116742736855e-04   -5.432027728851371e-03
  +0.110000   -3.358099653406159e-04   -5.926132114024932e-03
  +0.120000   -3.975043165657186e-04   -6.411236484252849e-03
  +0.130000   -4.640046285812177e-04   -6.887320901995573e-03
  +0.140000   -5.352205997899758e-04   -7.354364855111737e-03
  +0.150000   -6.110617205032151e-04   -7.812347233403302e-03
  +0.160000   -6.914372668375117e-04   -8.261246303915113e-03
  +0.170000   -7.762562943582347e-04   -8.701039684907225e-03
  +0.180000   -8.654276314556952e-04   -9.131704318411616e-03
  +0.190000   -9.588598724394004e-04   -9.553216441278163e-03
  +0.200000   -1.056461370334779e-03   -9.965551554606869e-03
  +0.210000   -1.158140229365708e-03   -1.036868439145513e-02
  +0.220000   -1.263804297104985e-03   -1.076258888269943e-02
  +0.230000   -1.373361156273651e-03   -1.114723812092110e-02
  +0.240000   -1.486718116168705e-03   -1.152260432217421e-02
  +0.250000   -1.603782203697280e-03   -1.188865878548213e-02
  +0.260000   -1.724460153993722e-03   -1.224537184989544e-02
  +0.270000   -1.848658400594318e-03   -1.259271284892920e-02
  +0.280000   -1.976283065142474e-03   -1.293065006218175e-02
  +0.290000   -2.107239946595080e-03   -1.325915066391859e-02
  +0.300000   -2.241434509898589e-03   -1.357818066838564e-02
  +0.310000   -2.378771874100792e-03   -1.388770487159375e-02
  +0.320000   -2.519156799861641e-03   -1.418768678929234e-02
  +0.330000   -2.662493676323461e-03   -1.447808859082247e-02
  +0.340000   -2.808686507297707e-03   -1.475887102850997e-02
  +0.350000   -2.957638896721804e-03   -1.502999336222540e-02
  +0.360000   -3.109254033335723e-03   -1.529141327870027e-02
  +0.370000   -3.263434674523637e-03   -1.554308680514698e-02
  +0.380000   -3.420083129261243e-03   -1.578496821668311e-02
  +0.390000   -3.579101240104056e-03   -1.601700993700814e-02
  +0.400000   -3.740390364146232e-03   -1.623916243172163e-02
  +0.410000   -3.903851352872962e-03   -1.645137409360515e-02
  +0.420000   -4.069384530822445e-03   -1.665359111911579e-02
  +0.430000   -4.236889672965342e-03   -1.684575737525372e-02
  +0.440000   -4.406265980700997e-03   -1.702781425587089e-02
  +0.450000   -4.577412056359600e-03   -1.719970052637888e-02
  +0.460000   -4.750225876088673e-03   -1.736135215569017e-02
  +0.470000   -4.924604760989715e-03   -1.751270213408612e-02
  +0.480000   -5.100445346357148e-03   -1.765368027554405e-02
  +0.490000   -5.277643548856003e-03   -1.778421300287098e-02
  +0.500000   -5.456094531457330e-03   -1.790422311378051e-02
  +0.510000   -5.635692665930407e-03   -1.801362952580495e-02
  +0.520000   -5.816331492668428e-03   -1.811234699765461e-02
  +0.530000   -5.997903677598861e-03   -1.820028582431000e-02
  +0.540000   -6.180300965900683e-03   -1.827735150275588e-02
  +0.550000   -6.363414132217652e-03   -1.834344436482637e-02
  +0.560000   -6.547132927018981e-03   -1.839845917311742e-02
  +0.570000   -6.731346018715398e-03   -1.844228467532160e-02
  +0.580000   -6.915940931088669e-03   -1.847480311163420e-02
  +0.590000   -7.100803975535195e-03   -1.849588966904535e-02
  +0.600000   -7.285820177557491e-03   -1.850541187534619e-02
  +0.610000   -7.470873196860105e-03   -1.850322892450378e-02
  +0.620000   -7.655845240316154e-03   -1.848919092365842e-02
  +0.630000   -7.840616966965129e-03   -1.846313805031813e-02
  +0.640000   -8.025067384078549e-03   -1.842489960630278e-02
  +0.650000   -8.209073733183716e-03   -1.837429295254402e-02
  +0.660000   -8.392511364762559e-03   -1.831112230587152e-02
  +0.670000   -8.575253600136189e-03   -1.823517737527986e-02
  +0.680000   -8.757171578799258e-03   -1.814623181069948e-02
  +0.690000   -8.938134089171733e-03   -1.804404143176798e-02
  +0.700000   -9.118007380377624e-03   -1.792834219722117e-02
  +0.710000   -9.296654952224852e-03   -1.779884786691061e-02
  +0.720000   -9.473937320028436e-03   -1.765524729759284e-02
  +0.730000   -9.649711750264413e-03   -1.749720129983460e-02
  +0.740000   -9.823831962230595e-03   -1.732433896570265e-02
  +0.750000   -9.996147789877813e-03   -1.713625335407625e-02
  +0.760000   -1.016650479670157e-02   -1.693249639066041e-02
  +0.770000   -1.033474383496799e-02   -1.671257280060476e-02
  +0.780000   -1.050070053847913e-02   -1.647593283952307e-02
  +0.790000   -1.066420473540765e-02   -1.622196351859375e-02
  +0.800000   -1.082507976423543e-02   -1.594997792391224e-02
  +0.810000   -1.098314167120867e-02   -1.565920209840154e-02
  +0.820000   -1.113819826153512e-02   -1.534875876984400e-02
  +0.830000   -1.129004796814780e-02   -1.501764694557103e-02
  +0.840000   -1.143847849028022e-02   -1.466471601317976e-02
  +0.850000   -1.158326513786241e-02   -1.428863242332826e-02
  +0.860000   -1.172416879455267e-02   -1.388783617977376e-02
  +0.870000   -1.186093337837798e-02   -1.346048304471425e-02
  +0.880000   -1.199328262838988e-02   -1.300436627160648e-02
  +0.890000   -1.212091596811873e-02   -1.251680823590787e-02
  +0.900000   -1.224350307369044e-02   -1.199450647432530e-02
  +0.910000   -1.236067657268667e-02   -1.143330823783968e-02
  +0.920000   -1.247202195424187e-02   -1.082786824880715e-02
  +0.930000   -1.257706314825200e-02   -1.017110591175600e-02
  +0.940000   -1.267524103844130e-02   -9.453296388525000e-03
  +0.950000   -1.276587970434421e-02   -8.660439096119172e-03
  +0.960000   -1.284812953952433e-02   -7.771046092454239e-03
  +0.970000   -1.292086161078325e-02   -6.748945184101938e-03
  +0.980000   -1.298244050018796e-02   -5.523606145869663e-03
  +0.990000   -1.303009370180682e-02   -3.912941051593641e-03
  +1.000000   -1.305619303167714e-02   -0.000000000000000e+00
